Title="Input data for auralization"
Variables="Freq","Level"
##########################################
# retarded time	=      5.2021
# source time	=      0.1000
# speed of sound=    342.4376
# xpos	=  -1697.6000
# ypos	=      0.1000
# alt	=    414.4000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     32.5427
# phiy  =      0.0000
# dist  =   1747.1634
# distxy=   1697.6000
# vel   =     86.0000
# n1    =     89.8520
##########################################
ZONE T="time=        5.20 airframe broadband" I=31 F=POINT
  16184.7258    111.4224
ZONE T="time=       43.19 engine buzzsaw noise" I=31 F=POINT
     16.1847     80.9276
     20.2309     80.9276
     25.4909     80.9276
     32.3695     80.9276
     40.4618     80.9276
     50.9819     83.9586
     64.7389     87.1038
     80.9236     90.0590
    101.1545     93.0402
    129.4778     96.3846
    161.8473     99.4703
    202.3091    102.6425
    254.9094    106.0540
    323.6945    107.6535
    404.6181    110.6275
    509.8189    115.1472
    647.3890    113.8105
    809.2363    111.0381
   1011.5454    111.3036
   1294.7781    109.8979
   1618.4726    106.8851
   2023.0907    103.9090
   2549.0943    100.8519
   3236.9452     97.7095
   4046.1814     94.7845
   5098.1886     91.7617
   6473.8903     88.6417
   8092.3629     85.7299
  10115.4536     82.8198
  12947.7806     79.6015
  16184.7258     76.6931
ZONE T="time=       43.19  fan harmonics" I=5 F=POINT
   2210.5842    119.6350
   4421.1684    110.6339
   6631.7526    101.6337
   8842.3369     92.6337
  11052.9211     83.6337
##########################################
# retarded time	=     43.3217
# source time	=     38.2000
# speed of sound=    341.7112
# xpos	=   1558.8000
# ypos	=      0.1000
# alt	=    796.9000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    171.9912
# phiy  =      0.0000
# dist  =   1750.1417
# distxy=   1558.8000
# vel   =     86.0000
# n1    =     91.0972
##########################################
ZONE T="time=       43.32 airframe broadband" I=31 F=POINT
     16.1788     92.4573
     20.2235     93.4264
     25.4817     94.4301
     32.3577     95.4676
     40.4471     96.4367
     50.9633     97.4404
     64.7154     98.4779
     80.8942     99.4470
    101.1177    100.4161
    129.4307    100.7505
    161.7884    100.7945
    202.2355    100.5294
    254.8167     99.7222
    323.5768     98.6847
    404.4710     97.7156
    509.6334     96.7119
    647.1536     95.6744
    808.9420     94.7053
   1011.1775     93.7362
   1294.3072     92.6641
   1617.8840     91.6950
   2022.3550     90.7259
   2548.1672     89.7222
   3235.7679     88.6847
   4044.7099     87.7156
   5096.3345     86.7119
   6471.5359     85.6744
   8089.4198     84.7053
  10111.7748     83.7362
  12943.0717     82.6641
  16178.8396     81.6950
ZONE T="time=       43.32 engine broadband (no buzzsaw)" I=31 F=POINT
     16.1788    123.1619
     20.2235    123.1619
     25.4817    123.1619
     32.3577    123.1619
     40.4471    123.1619
     50.9633    121.0502
     64.7154    118.8698
     80.8942    116.8099
    101.1177    114.7617
    129.4307    112.4974
    161.7884    110.4559
    202.2355    108.4026
    254.8167    106.2991
    323.5768    104.1806
    404.4710    102.3995
    509.6334    101.2477
    647.1536    101.5660
    808.9420    103.2493
   1011.1775    105.5258
   1294.3072    108.0458
   1617.8840    110.0766
   2022.3550    111.7959
   2548.1672    113.2233
   3235.7679    114.3119
   4044.7099    114.9704
   5096.3345    115.2866
   6471.5359    115.2215
   8089.4198    114.8008
  10111.7748    114.0323
  12943.0717    112.7770
  16178.8396    111.2759
ZONE T="time=       43.32 engine buzzsaw noise" I=31 F=POINT
     16.1788     80.9159
     20.2235     80.9159
     25.4817     80.9159
     32.3577     80.9159
     40.4471     80.9159
     50.9633     83.9468
     64.7154     87.0919
     80.8942     90.0470
    101.1177     93.0281
    129.4307     96.3721
    161.7884     99.4574
    202.2355    102.6291
    254.8167    106.0398
    323.5768    107.6361
    404.4710    110.6064
    509.6334    115.1250
    647.1536    113.7900
    808.9420    111.0170
   1011.1775    111.2818
   1294.3072    109.8770
   1617.8840    106.8643
   2022.3550    103.8881
   2548.1672    100.8311
   3235.7679     97.6886
   4044.7099     94.7636
   5096.3345     91.7408
   6471.5359     88.6208
   8089.4198     85.7090
  10111.7748     82.7989
  12943.0717     79.5806
  16178.8396     76.6722
ZONE T="time=       43.32  fan harmonics" I=5 F=POINT
   2209.8855    119.4885
   4419.7711    110.4874
   6629.6566    101.4871
   8839.5422     92.4871
  11049.4277     83.4871
##########################################
# retarded time	=     43.5510
# source time	=     38.4000
# speed of sound=    341.7089
# xpos	=   1569.4000
# ypos	=      0.1000
# alt	=    798.1000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    172.1133
# phiy  =      0.0000
# dist  =   1760.1324
# distxy=   1569.4000
# vel   =     86.0000
# n1    =     91.1012
##########################################
ZONE T="time=       43.55 airframe broadband" I=31 F=POINT
     16.1764     92.4545
     20.2205     93.4236
     25.4778     94.4273
     32.3528     95.4648
     40.4410     96.4339
     50.9557     97.4376
     64.7056     98.4751
     80.8820     99.4442
    101.1025    100.4133
    129.4112    100.7477
    161.7640    100.7917
    202.2050    100.5266
    254.7783     99.7194
    323.5280     98.6819
    404.4100     97.7128
    509.5567     96.7091
    647.0561     95.6716
    808.8201     94.7025
   1011.0251     93.7334
   1294.1122     92.6613
   1617.6402     91.6922
   2022.0502     90.7231
   2547.7833     89.7194
   3235.2804     88.6819
   4044.1005     87.7128
   5095.5666     86.7091
   6470.5608     85.6716
   8088.2010     84.7025
  10110.2512     83.7334
  12941.1215     82.6613
  16176.4019     81.6922
ZONE T="time=       43.55 engine broadband (no buzzsaw)" I=31 F=POINT
     16.1764    123.1154
     20.2205    123.1154
     25.4778    123.1154
     32.3528    123.1154
     40.4410    123.1154
     50.9557    121.0024
     64.7056    118.8207
     80.8820    116.7596
    101.1025    114.7102
    129.4112    112.4445
    161.7640    110.4019
    202.2050    108.3474
    254.7783    106.2426
    323.5280    104.1228
    404.4100    102.3403
    509.5567    101.1870
    647.0561    101.5042
    808.8201    103.1871
   1011.0251    105.4638
   1294.1122    107.9838
   1617.6402    110.0148
   2022.0502    111.7341
   2547.7833    113.1616
   3235.2804    114.2503
   4044.1005    114.9089
   5095.5666    115.2251
   6470.5608    115.1601
   8088.2010    114.7395
  10110.2512    113.9711
  12941.1215    112.7158
  16176.4019    111.2148
ZONE T="time=       43.55 engine buzzsaw noise" I=31 F=POINT
     16.1764     80.9124
     20.2205     80.9124
     25.4778     80.9124
     32.3528     80.9124
     40.4410     80.9124
     50.9557     83.9433
     64.7056     87.0884
     80.8820     90.0434
    101.1025     93.0243
    129.4112     96.3680
    161.7640     99.4530
    202.2050    102.6241
    254.7783    106.0341
    323.5280    107.6274
    404.4100    110.5943
    509.5567    115.1119
    647.0561    113.7785
    808.8201    111.0050
   1011.0251    111.2691
   1294.1122    109.8652
   1617.6402    106.8524
   2022.0502    103.8762
   2547.7833    100.8192
   3235.2804     97.6768
   4044.1005     94.7518
   5095.5666     91.7290
   6470.5608     88.6089
   8088.2010     85.6972
  10110.2512     82.7870
  12941.1215     79.5687
  16176.4019     76.6603
ZONE T="time=       43.55  fan harmonics" I=5 F=POINT
   2209.6497    119.4273
   4419.2995    110.4262
   6628.9492    101.4260
   8838.5990     92.4260
  11048.2487     83.4260
##########################################
# retarded time	=     43.6807
# source time	=     38.5000
# speed of sound=    341.7064
# xpos	=   1580.1000
# ypos	=      0.1000
# alt	=    799.4000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    172.0617
# phiy  =      0.0000
# dist  =   1770.2653
# distxy=   1580.1000
# vel   =     86.0000
# n1    =     91.1055
##########################################
ZONE T="time=       43.68 airframe broadband" I=31 F=POINT
     16.1774     92.4554
     20.2218     93.4245
     25.4794     94.4282
     32.3548     95.4657
     40.4435     96.4348
     50.9588     97.4385
     64.7096     98.4760
     80.8870     99.4451
    101.1088    100.4142
    129.4192    100.7486
    161.7740    100.7926
    202.2175    100.5274
    254.7941     99.7203
    323.5481     98.6828
    404.4351     97.7137
    509.5882     96.7100
    647.0961     95.6725
    808.8702     94.7034
   1011.0877     93.7343
   1294.1923     92.6622
   1617.7403     91.6931
   2022.1754     90.7240
   2547.9410     89.7203
   3235.4807     88.6828
   4044.3508     87.7137
   5095.8820     86.7100
   6470.9613     85.6725
   8088.7017     84.7034
  10110.8771     83.7343
  12941.9226     82.6622
  16177.4033     81.6931
ZONE T="time=       43.68 engine broadband (no buzzsaw)" I=31 F=POINT
     16.1774    123.1402
     20.2218    123.1402
     25.4794    123.1402
     32.3548    123.1402
     40.4435    123.1402
     50.9588    121.0279
     64.7096    118.8467
     80.8870    116.7861
    101.1088    114.7372
    129.4192    112.4720
    161.7740    110.4299
    202.2175    108.3759
    254.7941    106.2716
    323.5481    104.1522
    404.4351    102.3698
    509.5882    101.2159
    647.0961    101.5314
    808.8702    103.2131
   1011.0877    105.4891
   1294.1923    108.0089
   1617.7403    110.0398
   2022.1754    111.7592
   2547.9410    113.1868
   3235.4807    114.2755
   4044.3508    114.9342
   5095.8820    115.2505
   6470.9613    115.1856
   8088.7017    114.7650
  10110.8771    113.9967
  12941.9226    112.7415
  16177.4033    111.2405
ZONE T="time=       43.68 engine buzzsaw noise" I=31 F=POINT
     16.1774     80.9179
     20.2218     80.9179
     25.4794     80.9179
     32.3548     80.9179
     40.4435     80.9179
     50.9588     83.9488
     64.7096     87.0937
     80.8870     90.0486
    101.1088     93.0293
    129.4192     96.3728
    161.7740     99.4573
    202.2175    102.6279
    254.7941    106.0371
    323.5481    107.6272
    404.4351    110.5904
    509.5882    115.1070
    647.0961    113.7753
    808.8702    111.0012
   1011.0877    111.2645
   1294.1923    109.8616
   1617.7403    106.8488
   2022.1754    103.8726
   2547.9410    100.8156
   3235.4807     97.6731
   4044.3508     94.7481
   5095.8820     91.7253
   6470.9613     88.6053
   8088.7017     85.6935
  10110.8771     82.7834
  12941.9226     79.5651
  16177.4033     76.6567
ZONE T="time=       43.68  fan harmonics" I=5 F=POINT
   2209.8918    119.4530
   4419.7836    110.4519
   6629.6754    101.4517
   8839.5672     92.4517
  11049.4590     83.4517
##########################################
# retarded time	=     43.8102
# source time	=     38.6000
# speed of sound=    341.7041
# xpos	=   1590.8000
# ypos	=      0.1000
# alt	=    800.6000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    172.0361
# phiy  =      0.0000
# dist  =   1780.3609
# distxy=   1590.8000
# vel   =     86.0000
# n1    =     91.1095
##########################################
ZONE T="time=       43.81 airframe broadband" I=31 F=POINT
     16.1779     92.4557
     20.2224     93.4248
     25.4802     94.4286
     32.3558     95.4660
     40.4447     96.4351
     50.9604     97.4389
     64.7116     98.4763
     80.8895     99.4454
    101.1118    100.4145
    129.4231    100.7490
    161.7789    100.7929
    202.2236    100.5278
    254.8018     99.7206
    323.5578     98.6831
    404.4473     97.7140
    509.6036     96.7103
    647.1156     95.6728
    808.8945     94.7037
   1011.1182     93.7346
   1294.2313     92.6625
   1617.7891     91.6934
   2022.2364     90.7243
   2548.0178     89.7206
   3235.5782     88.6831
   4044.4727     87.7140
   5096.0356     86.7103
   6471.1563     85.6728
   8088.9454     84.7037
  10111.1818     83.7346
  12942.3126     82.6625
  16177.8908     81.6934
ZONE T="time=       43.81 engine broadband (no buzzsaw)" I=31 F=POINT
     16.1779    123.1540
     20.2224    123.1540
     25.4802    123.1540
     32.3558    123.1540
     40.4447    123.1540
     50.9604    121.0422
     64.7116    118.8612
     80.8895    116.8009
    101.1118    114.7522
    129.4231    112.4873
    161.7789    110.4454
    202.2236    108.3916
    254.8018    106.2875
    323.5578    104.1683
    404.4473    102.3858
    509.6036    101.2313
    647.1156    101.5453
    808.8945    103.2258
   1011.1182    105.5013
   1294.2313    108.0210
   1617.7891    110.0519
   2022.2364    111.7713
   2548.0178    113.1990
   3235.5782    114.2877
   4044.4727    114.9465
   5096.0356    115.2629
   6471.1563    115.1980
   8088.9454    114.7776
  10111.1818    114.0093
  12942.3126    112.7542
  16177.8908    111.2533
ZONE T="time=       43.81 engine buzzsaw noise" I=31 F=POINT
     16.1779     80.9219
     20.2224     80.9219
     25.4802     80.9219
     32.3558     80.9219
     40.4447     80.9219
     50.9604     83.9527
     64.7116     87.0976
     80.8895     90.0524
    101.1118     93.0329
    129.4231     96.3761
    161.7789     99.4603
    202.2236    102.6303
    254.8018    106.0388
    323.5578    107.6260
    404.4473    110.5857
    509.6036    115.1013
    647.1156    113.7712
    808.8945    110.9965
   1011.1182    111.2592
   1294.2313    109.8571
   1617.7891    106.8443
   2022.2364    103.8681
   2548.0178    100.8111
   3235.5782     97.6686
   4044.4727     94.7436
   5096.0356     91.7208
   6471.1563     88.6008
   8088.9454     85.6890
  10111.1818     82.7789
  12942.3126     79.5606
  16177.8908     76.6522
ZONE T="time=       43.81  fan harmonics" I=5 F=POINT
   2210.0556    119.4657
   4420.1112    110.4646
   6630.1667    101.4644
   8840.2223     92.4644
  11050.2779     83.4644
##########################################
# retarded time	=     44.0397
# source time	=     38.8000
# speed of sound=    341.7017
# xpos	=   1601.4000
# ypos	=      0.1000
# alt	=    801.9000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    172.1513
# phiy  =      0.0000
# dist  =   1790.4196
# distxy=   1601.4000
# vel   =     86.0000
# n1    =     91.1139
##########################################
ZONE T="time=       44.04 airframe broadband" I=31 F=POINT
     16.1756     92.4531
     20.2195     93.4222
     25.4766     94.4259
     32.3512     95.4634
     40.4390     96.4325
     50.9531     97.4362
     64.7024     98.4737
     80.8780     99.4428
    101.0975    100.4119
    129.4047    100.7463
    161.7559    100.7903
    202.1949    100.5251
    254.7656     99.7179
    323.5119     98.6804
    404.3898     97.7113
    509.5312     96.7076
    647.0237     95.6701
    808.7797     94.7010
   1010.9746     93.7319
   1294.0475     92.6598
   1617.5594     91.6907
   2021.9492     90.7216
   2547.6560     89.7179
   3235.1187     88.6804
   4043.8984     87.7113
   5095.3120     86.7076
   6470.2374     85.6701
   8087.7968     84.7010
  10109.7460     83.7319
  12940.4749     82.6598
  16175.5936     81.6907
ZONE T="time=       44.04 engine broadband (no buzzsaw)" I=31 F=POINT
     16.1756    123.1106
     20.2195    123.1106
     25.4766    123.1106
     32.3512    123.1106
     40.4390    123.1106
     50.9531    120.9976
     64.7024    118.8154
     80.8780    116.7539
    101.0975    114.7041
    129.4047    112.4380
    161.7559    110.3949
